userName,score,at,content,Label,text_clean,text_StopWord,text_tokens,text_steamindo
seto kuncoro,1,2023-09-20 11:10:45,"saya menyesal berlangganan sebulan untuk mencoba ChatGPT4, himbauan kepada user lainnya, jangan pernah mengeluarkan uang untuk berlangganan chatGPT4, karena batas knowledge knowledge ChatGPT4 sama dengan ChatGPT3.5. Rugi besar kalian berlangganan ChatGPT4!!!",Negative,saya menyesal berlangganan sebulan untuk mencoba chatgpt himbauan kepada user lainnya jangan pernah mengeluarkan uang untuk berlangganan chatgpt karena batas knowledge knowledge chatgpt sama dengan chatgpt rugi besar kalian berlangganan chatgpt,menyesal berlangganan sebulan mencoba chatgpt himbauan user mengeluarkan uang berlangganan chatgpt batas knowledge knowledge chatgpt chatgpt rugi berlangganan chatgpt,"['menyesal', 'berlangganan', 'sebulan', 'mencoba', 'chatgpt', 'himbauan', 'user', 'mengeluarkan', 'uang', 'berlangganan', 'chatgpt', 'batas', 'knowledge', 'knowledge', 'chatgpt', 'chatgpt', 'rugi', 'berlangganan', 'chatgpt']",sesal langgan bulan coba chatgpt himbauan user keluar uang langgan chatgpt batas knowledge knowledge chatgpt chatgpt rugi langgan chatgpt
R.P K A,5,2023-08-21 19:26:51,"Ini baru aplikasi chatgpt yang asli buatan open ai. Gak kayak aplikasi yang lain, bawa-bawa nama chatgpt tau-taunya gadungan 😂😂",Positive,ini baru aplikasi chatgpt yang asli buatan open ai gak kayak aplikasi yang lain bawabawa nama chatgpt tautaunya gadungan ,aplikasi chatgpt asli buatan open ai gak kayak aplikasi bawabawa nama chatgpt tautaunya gadungan,"['aplikasi', 'chatgpt', 'asli', 'buatan', 'open', 'ai', 'gak', 'kayak', 'aplikasi', 'bawabawa', 'nama', 'chatgpt', 'tautaunya', 'gadungan']",aplikasi chatgpt asli buat open ai gak kayak aplikasi bawabawa nama chatgpt tautaunya gadungan
Arsyid Firdaus,5,2023-09-06 13:18:13,"sangat berguna sebagai tanya jawab, yang diperlukan untuk saat ini hanya perbaruan saja.",Positive,sangat berguna sebagai tanya jawab yang diperlukan untuk saat ini hanya perbaruan saja,berguna perbaruan,"['berguna', 'perbaruan']",guna baru
Serial Designation V,5,2023-09-03 07:17:55,"aplikasi ini bisa membuat cerita tentang imajinasi kita sendiri,aplikasi nya bagus",Positive,aplikasi ini bisa membuat cerita tentang imajinasi kita sendiriaplikasi nya bagus,aplikasi cerita imajinasi sendiriaplikasi nya bagus,"['aplikasi', 'cerita', 'imajinasi', 'sendiriaplikasi', 'nya', 'bagus']",aplikasi cerita imajinasi sendiriaplikasi nya bagus
Adyatma Eka Santosa,5,2023-08-31 05:47:00,Sangat membantu dalam segala hal!🤩 Resep makanan sekalipun 😍,Positive,sangat membantu dalam segala hal resep makanan sekalipun ,membantu resep makanan,"['membantu', 'resep', 'makanan']",bantu resep makan
Ilma Syahnaya,5,2023-09-14 13:53:11,kaya akan kemudahan dan sangat membantu dalam kata kata yang indah.,Positive,kaya akan kemudahan dan sangat membantu dalam kata kata yang indah,kaya kemudahan membantu indah,"['kaya', 'kemudahan', 'membantu', 'indah']",kaya mudah bantu indah
NB,5,2023-08-26 16:05:11,aplikasi yang sangat bagus dan mind blowing jika digunakan dengan tepat aplikasi ini dapat memberikan manfaat lebih untuk kita,Positive,aplikasi yang sangat bagus dan mind blowing jika digunakan dengan tepat aplikasi ini dapat memberikan manfaat lebih untuk kita,aplikasi bagus mind blowing aplikasi manfaat,"['aplikasi', 'bagus', 'mind', 'blowing', 'aplikasi', 'manfaat']",aplikasi bagus mind blowing aplikasi manfaat
AchmadmuftiN,1,2023-10-03 14:23:33,Ga bisa login daftar nomor blm di kirim verifikasi nya tolong di fix,Negative,ga bisa login daftar nomor blm di kirim verifikasi nya tolong di fix,ga login daftar nomor blm kirim verifikasi nya tolong fix,"['ga', 'login', 'daftar', 'nomor', 'blm', 'kirim', 'verifikasi', 'nya', 'tolong', 'fix']",ga login daftar nomor blm kirim verifikasi nya tolong fix
Hidayatul Ilham,5,2023-09-04 19:48:22,"Bagus, sangat membantu jika ingin menanyakan sesuatu atau pas lagi gabut. Pokoknya best lah",Positive,bagus sangat membantu jika ingin menanyakan sesuatu atau pas lagi gabut pokoknya best lah,bagus membantu pas gabut pokoknya best,"['bagus', 'membantu', 'pas', 'gabut', 'pokoknya', 'best']",bagus bantu pas gabut pokok best
Gtiugh Xxhu,1,2023-10-04 20:19:57,Tidak bisa login setelah membuat akun sampai saya buat akun 3 kali tetap saja tidak berhasil,Negative,tidak bisa login setelah membuat akun sampai saya buat akun  kali tetap saja tidak berhasil,login akun akun kali berhasil,"['login', 'akun', 'akun', 'kali', 'berhasil']",login akun akun kali hasil
anam zuhrul,5,2023-07-29 11:27:03,Berguna banget buat ngerjain tugas sekolah apk ini work sekali sama yg diatas thank's developer 👌,Positive,berguna banget buat ngerjain tugas sekolah apk ini work sekali sama yg diatas thanks developer ,berguna banget ngerjain tugas sekolah apk work yg diatas thanks developer,"['berguna', 'banget', 'ngerjain', 'tugas', 'sekolah', 'apk', 'work', 'yg', 'diatas', 'thanks', 'developer']",guna banget ngerjain tugas sekolah apk work yg atas thanks developer
Daffa Celeron,5,2023-07-28 14:55:19,"ditunggu chatgpt-4 versi aplikasi android, dan aplikasi untuk pc juga",Positive,ditunggu chatgpt versi aplikasi android dan aplikasi untuk pc juga,ditunggu chatgpt versi aplikasi android aplikasi pc,"['ditunggu', 'chatgpt', 'versi', 'aplikasi', 'android', 'aplikasi', 'pc']",tunggu chatgpt versi aplikasi android aplikasi pc
Rian santana,5,2023-07-27 22:51:29,"Bagus,simple Semoga pengetahuannya dapat pembaruan",Positive,bagussimple semoga pengetahuannya dapat pembaruan,bagussimple semoga pengetahuannya pembaruan,"['bagussimple', 'semoga', 'pengetahuannya', 'pembaruan']",bagussimple moga tahu baru
Brawl Mini,5,2023-10-03 20:45:42,sangat membantu bila ada pertanyaan yang sulit kita pikirkan🕊️,Positive,sangat membantu bila ada pertanyaan yang sulit kita pikirkan,membantu sulit pikirkan,"['membantu', 'sulit', 'pikirkan']",bantu sulit pikir
salman,4,2023-07-29 19:41:35,"Lumayan, coba perbaiki lagi histori chat nya karena kadang masih suka menghilang padahal gak dihapus.",Positive,lumayan coba perbaiki lagi histori chat nya karena kadang masih suka menghilang padahal gak dihapus,lumayan coba perbaiki histori chat nya kadang suka menghilang gak dihapus,"['lumayan', 'coba', 'perbaiki', 'histori', 'chat', 'nya', 'kadang', 'suka', 'menghilang', 'gak', 'dihapus']",lumayan coba baik histori chat nya kadang suka hilang gak hapus
Dwicky Chandra Rianto,5,2023-07-27 22:53:01,Keren sih akurat seperti di website nya dan juga lebih ringan juga penggunaan nya hanya 5 mb saja,Positive,keren sih akurat seperti di website nya dan juga lebih ringan juga penggunaan nya hanya  mb saja,keren sih akurat website nya ringan penggunaan nya mb,"['keren', 'sih', 'akurat', 'website', 'nya', 'ringan', 'penggunaan', 'nya', 'mb']",keren sih akurat website nya ringan guna nya mb
Aden,5,2023-08-28 10:45:12,"hahah, tolong tambahkan fitur gambar/memindai gambar",Positive,hahah tolong tambahkan fitur gambarmemindai gambar,hahah tolong tambahkan fitur gambarmemindai gambar,"['hahah', 'tolong', 'tambahkan', 'fitur', 'gambarmemindai', 'gambar']",hahah tolong tambah fitur gambarmemindai gambar
Adit Adit,1,2023-08-26 20:09:44,kok bisa network error padahal wifi ku masih enak enak aja,Negative,kok bisa network error padahal wifi ku masih enak enak aja,network error wifi ku enak enak aja,"['network', 'error', 'wifi', 'ku', 'enak', 'enak', 'aja']",network error wifi ku enak enak aja
Trinah,5,2023-09-07 18:21:42,"sangat bagus, trimakasih openAI, kegiatan menjadi mudah dengan chatGPT",Positive,sangat bagus trimakasih openai kegiatan menjadi mudah dengan chatgpt,bagus trimakasih openai kegiatan mudah chatgpt,"['bagus', 'trimakasih', 'openai', 'kegiatan', 'mudah', 'chatgpt']",bagus trimakasih openai giat mudah chatgpt
SM SEGAR MANIS,5,2023-07-27 23:04:15,Keren...!! ChatGPT sudah ada di playstore. Aplikasi paling ditunggu2 ini ?!?,Positive,keren chatgpt sudah ada di playstore aplikasi paling ditunggu ini ,keren chatgpt playstore aplikasi ditunggu,"['keren', 'chatgpt', 'playstore', 'aplikasi', 'ditunggu']",keren chatgpt playstore aplikasi tunggu
Kamilin Masbro,5,2023-08-29 19:14:18,Aplikasi yang sangat membantu buat mencari informasi yang di butuhkan :v,Positive,aplikasi yang sangat membantu buat mencari informasi yang di butuhkan v,aplikasi membantu mencari informasi butuhkan v,"['aplikasi', 'membantu', 'mencari', 'informasi', 'butuhkan', 'v']",aplikasi bantu cari informasi butuh v
Andika Dipta,5,2023-10-03 19:50:29,"Aplikasi ini sangat bagus,saya bisa bertanya Dan saya juga bisa seperti mengobrol dengan ai 👍👍👍",Positive,aplikasi ini sangat bagussaya bisa bertanya dan saya juga bisa seperti mengobrol dengan ai ,aplikasi bagussaya mengobrol ai,"['aplikasi', 'bagussaya', 'mengobrol', 'ai']",aplikasi bagussaya obrol ai
Difficult Games,4,2023-08-29 19:24:20,bug pada saat menulis dan AI sering menebak nebak jawaban(sesat),Positive,bug pada saat menulis dan ai sering menebak nebak jawabansesat,bug menulis ai menebak nebak jawabansesat,"['bug', 'menulis', 'ai', 'menebak', 'nebak', 'jawabansesat']",bug tulis ai tebak nebak jawabansesat
HAMZAH,5,2023-08-26 13:29:48,"Semoga Akses Dengan Pembaca Layar, Bagi Para Pengguna Disabilitas Netra",Positive,semoga akses dengan pembaca layar bagi para pengguna disabilitas netra,semoga akses pembaca layar pengguna disabilitas netra,"['semoga', 'akses', 'pembaca', 'layar', 'pengguna', 'disabilitas', 'netra']",moga akses baca layar guna disabilitas netra
Kyy solin,2,2023-07-28 13:24:02,Tolong untuk respon dari chat gpt nya mohon di lebih bisa di percepat untuk versi gratisnya.,Negative,tolong untuk respon dari chat gpt nya mohon di lebih bisa di percepat untuk versi gratisnya,tolong respon chat gpt nya mohon percepat versi gratisnya,"['tolong', 'respon', 'chat', 'gpt', 'nya', 'mohon', 'percepat', 'versi', 'gratisnya']",tolong respon chat gpt nya mohon cepat versi gratis
Nurul Maulida,5,2023-09-10 22:00:58,sangat membantu dalam segala hal. terima kasih banyak sudah membantu ku !! ♡,Positive,sangat membantu dalam segala hal terima kasih banyak sudah membantu ku  ,membantu terima kasih membantu ku,"['membantu', 'terima', 'kasih', 'membantu', 'ku']",bantu terima kasih bantu ku
vibur254,5,2023-08-09 22:39:41,"chat nya bekerja dengan baik terimakasih atas aplikasinya, ini sangat membantu",Positive,chat nya bekerja dengan baik terimakasih atas aplikasinya ini sangat membantu,chat nya terimakasih aplikasinya membantu,"['chat', 'nya', 'terimakasih', 'aplikasinya', 'membantu']",chat nya terimakasih aplikasi bantu
Muh Maulana Ardiansyah,4,2023-08-07 21:51:08,"Aplikasinya bagus tapi yang kurang itu,nggak diupdate karena itu aplikasinya nggak terlalu berguna",Positive,aplikasinya bagus tapi yang kurang itunggak diupdate karena itu aplikasinya nggak terlalu berguna,aplikasinya bagus itunggak diupdate aplikasinya nggak berguna,"['aplikasinya', 'bagus', 'itunggak', 'diupdate', 'aplikasinya', 'nggak', 'berguna']",aplikasi bagus itunggak diupdate aplikasi nggak guna
dwi combet,5,2023-09-20 07:54:32,aplikasi yang sangat lah tidak mendidik disarankan untuk tidak di dowload,Positive,aplikasi yang sangat lah tidak mendidik disarankan untuk tidak di dowload,aplikasi mendidik disarankan dowload,"['aplikasi', 'mendidik', 'disarankan', 'dowload']",aplikasi didik saran dowload
Billy Lim,5,2023-09-25 08:54:17,"Langsung Menjawab dalam sekali ketik saja, terimakasih",Positive,langsung menjawab dalam sekali ketik saja terimakasih,langsung ketik terimakasih,"['langsung', 'ketik', 'terimakasih']",langsung ketik terimakasih
Riza Jake,5,2023-09-14 19:30:16,Bagus banget ini mah! gak cuman untuk nyari ilmu doang. tapi juga bisa diajak curhat dan cerita juga 😃,Positive,bagus banget ini mah gak cuman untuk nyari ilmu doang tapi juga bisa diajak curhat dan cerita juga ,bagus banget mah gak cuman nyari ilmu doang diajak curhat cerita,"['bagus', 'banget', 'mah', 'gak', 'cuman', 'nyari', 'ilmu', 'doang', 'diajak', 'curhat', 'cerita']",bagus banget mah gak cuman nyari ilmu doang ajak curhat cerita
Kokoro,4,2023-07-27 23:04:54,Alangkah baiknya kalau hasil untuk kode pemrograman dibuat berwarna seperti versi websitenya,Positive,alangkah baiknya kalau hasil untuk kode pemrograman dibuat berwarna seperti versi websitenya,alangkah baiknya hasil kode pemrograman berwarna versi websitenya,"['alangkah', 'baiknya', 'hasil', 'kode', 'pemrograman', 'berwarna', 'versi', 'websitenya']",alangkah baik hasil kode pemrograman warna versi websitenya
Qinnaya,1,2023-09-24 21:03:39,Aplikasi ini sangat tidak bagus saya sangatla marah dan saya akan menghapus aplikasi ini 😡😡😡,Negative,aplikasi ini sangat tidak bagus saya sangatla marah dan saya akan menghapus aplikasi ini ,aplikasi bagus sangatla marah menghapus aplikasi,"['aplikasi', 'bagus', 'sangatla', 'marah', 'menghapus', 'aplikasi']",aplikasi bagus sangatla marah hapus aplikasi
Dorry GMP Property,5,2023-09-08 10:24:18,cepat dan tepat terjawab semoga bisa bermanfaat terus,Positive,cepat dan tepat terjawab semoga bisa bermanfaat terus,cepat terjawab semoga bermanfaat,"['cepat', 'terjawab', 'semoga', 'bermanfaat']",cepat jawab moga manfaat
Sofia Hade,1,2023-08-03 06:18:55,Masa apk ini tidak bisa di download di HP saya yang satunya padahal versi sistem HP sy sudah yang terbaru. Tolong dong bisain download ke HP redmi 6A,Negative,masa apk ini tidak bisa di download di hp saya yang satunya padahal versi sistem hp sy sudah yang terbaru tolong dong bisain download ke hp redmi a,apk download hp satunya versi sistem hp sy terbaru tolong bisain download hp redmi a,"['apk', 'download', 'hp', 'satunya', 'versi', 'sistem', 'hp', 'sy', 'terbaru', 'tolong', 'bisain', 'download', 'hp', 'redmi', 'a']",apk download hp satu versi sistem hp sy baru tolong bisain download hp redmi a
zan,5,2023-09-28 11:42:44,Tolong tambahkan fitur cari di halaman chat,Positive,tolong tambahkan fitur cari di halaman chat,tolong tambahkan fitur cari halaman chat,"['tolong', 'tambahkan', 'fitur', 'cari', 'halaman', 'chat']",tolong tambah fitur cari halaman chat
Ilham Firdaus,5,2023-10-02 14:32:22,sangat menarik dengan bantuan AI yang membantu dalam keseharian saat membutuhkan hal yang sangat mendesak,Positive,sangat menarik dengan bantuan ai yang membantu dalam keseharian saat membutuhkan hal yang sangat mendesak,menarik bantuan ai membantu keseharian membutuhkan mendesak,"['menarik', 'bantuan', 'ai', 'membantu', 'keseharian', 'membutuhkan', 'mendesak']",tarik bantu ai bantu hari butuh desak
Eranatasia weli,5,2023-09-20 20:08:46,"sangat cepat, dan memuaskan",Positive,sangat cepat dan memuaskan,cepat memuaskan,"['cepat', 'memuaskan']",cepat muas
Romi Agustia,5,2023-09-19 09:44:50,"Inovasi yang luar biasa, sangat membantu",Positive,inovasi yang luar biasa sangat membantu,inovasi membantu,"['inovasi', 'membantu']",inovasi bantu
heru sugiharto,5,2023-08-28 06:44:07,luar biasa mantap sangat membantu utk bikin artikel,Positive,luar biasa mantap sangat membantu utk bikin artikel,mantap membantu utk bikin artikel,"['mantap', 'membantu', 'utk', 'bikin', 'artikel']",mantap bantu utk bikin artikel
Rafie Rahadian,5,2023-09-11 19:36:07,"Bagus banget, ringan, berguna ngerjain tugas atau yang lainnya, dan aplikasinya juga gratis",Positive,bagus banget ringan berguna ngerjain tugas atau yang lainnya dan aplikasinya juga gratis,bagus banget ringan berguna ngerjain tugas aplikasinya gratis,"['bagus', 'banget', 'ringan', 'berguna', 'ngerjain', 'tugas', 'aplikasinya', 'gratis']",bagus banget ringan guna ngerjain tugas aplikasi gratis
Saka Kristiant,5,2023-07-28 04:12:14,"Sudah terinstal, dan kesan pertama lebih simple dan lebih mudah digunakan dibanding versi web.",Positive,sudah terinstal dan kesan pertama lebih simple dan lebih mudah digunakan dibanding versi web,terinstal kesan simple mudah dibanding versi web,"['terinstal', 'kesan', 'simple', 'mudah', 'dibanding', 'versi', 'web']",terinstal kesan simple mudah banding versi web
Ariful Huda,4,2023-07-27 22:49:17,Semoga terus lebih baik dan tanpa iklan dan izin seminim mungkin,Positive,semoga terus lebih baik dan tanpa iklan dan izin seminim mungkin,semoga iklan izin seminim,"['semoga', 'iklan', 'izin', 'seminim']",moga iklan izin minim
Satria Garda,5,2023-09-08 18:50:05,"Aplikasi AI keren,cepat,mantap,tepat👏",Positive,aplikasi ai kerencepatmantaptepat,aplikasi ai kerencepatmantaptepat,"['aplikasi', 'ai', 'kerencepatmantaptepat']",aplikasi ai kerencepatmantaptepat
Angga Sudana,5,2023-08-20 20:17:55,sangat berguna untuk kebutuhan sehari-hari maupun mendatang,Positive,sangat berguna untuk kebutuhan seharihari maupun mendatang,berguna kebutuhan seharihari,"['berguna', 'kebutuhan', 'seharihari']",guna butuh seharihari
Paiman Pradana,5,2023-09-01 20:45:24,"Sangat sangat membantu, cepat, baik dan akurat",Positive,sangat sangat membantu cepat baik dan akurat,membantu cepat akurat,"['membantu', 'cepat', 'akurat']",bantu cepat akurat
Tomy Nurdiana,5,2023-10-04 22:50:58,Aplikasi yang sangat berguna sekali membuat kita menjadi semakin produktif,Positive,aplikasi yang sangat berguna sekali membuat kita menjadi semakin produktif,aplikasi berguna produktif,"['aplikasi', 'berguna', 'produktif']",aplikasi guna produktif
Mc King Chanel,5,2023-09-01 13:01:46,gamenya sangat bagus tapi terkadang lag padahal sinyal bagus,Positive,gamenya sangat bagus tapi terkadang lag padahal sinyal bagus,gamenya bagus terkadang lag sinyal bagus,"['gamenya', 'bagus', 'terkadang', 'lag', 'sinyal', 'bagus']",gamenya bagus terkadang lag sinyal bagus
Syaifuddin Naim,5,2023-08-21 11:47:38,Sangat mudah digunakan dan kerja lebih cepat.,Positive,sangat mudah digunakan dan kerja lebih cepat,mudah kerja cepat,"['mudah', 'kerja', 'cepat']",mudah kerja cepat
Rangga Epra Lukas,5,2023-08-02 19:56:55,"Chatgpt terbaik sepanjang masa, memiliki Akses tanpa batasan",Positive,chatgpt terbaik sepanjang masa memiliki akses tanpa batasan,chatgpt terbaik memiliki akses batasan,"['chatgpt', 'terbaik', 'memiliki', 'akses', 'batasan']",chatgpt baik milik akses batas
